Thu Apr 28 23:49:09 2016
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 10], 0.7329458761226839), ([1, 6, 18, 13, 19, 14, 11, 3, 8, 15, 20, 2, 9, 16, 12, 7, 17, 4, 5, 10], 0.7329458761226839)]
[([0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 10, 0, 0, 0], 0.6701056041920841), ([1, 19, 11, 20, 13, 17, 14, 18, 6, 4, 3, 15, 7, 16, 5, 12, 9, 8, 2, 10], 0.6701056041920841)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 10], 0.7922053942613688), ([1, 20, 15, 2, 19, 7, 12, 16, 11, 3, 14, 13, 9, 8, 17, 6, 18, 4, 5, 10], 0.7922053942613688)]
[([0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 10, 0, 0, 0, 10], 0.6388250805100938), ([1, 12, 3, 5, 6, 11, 14, 9, 7, 8, 2, 20, 13, 19, 15, 17, 18, 4, 16, 10], 0.6388250805100938)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 0, 10], 0.8088538143453424), ([1, 7, 2, 20, 11, 14, 13, 12, 19, 16, 18, 6, 17, 15, 3, 8, 9, 4, 5, 10], 0.8088538143453424)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10], 17.24400478451375), ([1, 14, 17, 8, 5, 9, 16, 15, 18, 6, 11, 19, 7, 12, 20, 13, 3, 4, 2, 10], 17.24400478451375)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0], 0.743871702444424), ([1, 20, 18, 3, 16, 2, 7, 9, 4, 14, 11, 13, 12, 19, 17, 15, 6, 5, 8, 10], 0.743871702444424)]
[([0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 0, 0], 0.7976065705164013), ([1, 6, 18, 3, 12, 7, 14, 11, 16, 2, 4, 17, 15, 9, 19, 20, 13, 8, 5, 10], 0.7976065705164013)]
[([0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0], 0.7350624886263432), ([1, 20, 11, 19, 3, 12, 13, 7, 5, 17, 6, 18, 14, 16, 15, 4, 9, 8, 2, 10], 0.7350624886263432)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10], 14.6022711836206), ([1, 19, 12, 4, 7, 20, 13, 16, 6, 2, 15, 18, 11, 3, 14, 9, 17, 5, 8, 10], 14.6022711836206)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10], 0.8032887235082746), ([1, 2, 16, 11, 12, 15, 19, 20, 7, 14, 3, 13, 4, 8, 17, 9, 18, 6, 5, 10], 0.8032887235082746)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0], 0.8634595378973059), ([1, 14, 3, 13, 20, 12, 19, 2, 7, 15, 6, 18, 17, 8, 9, 4, 16, 11, 5, 10], 0.8634595378973059)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 10, 0, 0, 0, 10], 0.7214375652032559), ([1, 6, 7, 8, 4, 15, 14, 5, 11, 3, 20, 19, 12, 13, 16, 17, 18, 9, 2, 10], 0.7214375652032559)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 10], 0.6805817000057506), ([1, 12, 7, 13, 6, 11, 17, 4, 18, 16, 20, 8, 14, 3, 15, 9, 19, 2, 5, 10], 0.6805817000057506)]
[([0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 10, 10, 0, 0, 10], 0.8103478135757118), ([1, 9, 14, 3, 11, 16, 8, 17, 18, 15, 4, 13, 12, 7, 20, 19, 6, 5, 2, 10], 0.8103478135757118)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0], 15.253630823474102), ([1, 6, 7, 20, 12, 5, 18, 8, 17, 15, 3, 14, 11, 16, 4, 9, 2, 19, 13, 10], 15.253630823474102)]
[([0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 10, 0, 0, 0, 10], 0.8109751921668027), ([1, 19, 3, 6, 18, 15, 5, 4, 12, 7, 11, 14, 20, 13, 16, 8, 17, 9, 2, 10], 0.8109751921668027)]
[([0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0], 0.7164287043245852), ([1, 4, 8, 11, 16, 5, 15, 12, 20, 19, 13, 9, 17, 14, 3, 18, 6, 7, 2, 10], 0.7164287043245852)]
[([0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 10], 0.7969154265325448), ([1, 2, 11, 6, 15, 18, 16, 20, 12, 14, 19, 13, 7, 3, 9, 17, 4, 5, 8, 10], 0.7969154265325448)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0], 0.8731704828323714), ([1, 12, 11, 14, 13, 7, 20, 16, 5, 8, 4, 17, 3, 6, 18, 15, 9, 19, 2, 10], 0.8731704828323714)]

