Thu Apr 28 17:06:13 2016
[([0, 0, 0, 0, 18], 4.843843441517356), ([1, 2, 14, 20, 6, 11, 9, 19, 3, 7, 5, 15, 8, 16, 12, 4, 13, 10, 17, 18], 4.843843441517356)]
[([0, 0, 0, 0, 18], 5.036042262997302), ([1, 17, 16, 10, 13, 9, 14, 2, 20, 5, 7, 8, 15, 4, 11, 19, 12, 3, 6, 18], 5.036042262997302)]
[([0, 0, 0, 0, 18], 4.829536134246931), ([1, 9, 12, 10, 6, 19, 11, 5, 15, 8, 7, 3, 13, 16, 4, 14, 2, 17, 20, 18], 4.829536134246931)]
[([0, 0, 0, 0, 18], 4.668838425208239), ([1, 14, 12, 9, 15, 5, 6, 8, 7, 19, 10, 13, 4, 2, 16, 17, 11, 3, 20, 18], 4.668838425208239)]
[([0, 0, 0, 0, 18], 4.417462408706451), ([1, 11, 12, 4, 20, 5, 6, 9, 14, 2, 13, 10, 16, 15, 7, 17, 19, 3, 8, 18], 4.417462408706451)]
[([0, 0, 0, 0, 18], 5.14477829885522), ([1, 20, 8, 15, 7, 3, 11, 9, 10, 17, 16, 13, 12, 4, 14, 2, 6, 19, 5, 18], 5.14477829885522)]
[([0, 0, 0, 0, 18], 4.632288871663331), ([1, 7, 20, 14, 2, 19, 3, 15, 13, 9, 4, 12, 16, 10, 17, 11, 8, 5, 6, 18], 4.632288871663331)]
[([0, 0, 0, 0, 18], 5.075247535377709), ([1, 9, 12, 10, 16, 14, 2, 6, 11, 17, 3, 4, 13, 15, 8, 7, 19, 5, 20, 18], 5.075247535377709)]
[([0, 0, 0, 0, 18], 4.965272240094371), ([1, 5, 7, 3, 19, 4, 2, 12, 9, 6, 15, 8, 17, 11, 13, 10, 16, 14, 20, 18], 4.965272240094371)]
[([0, 0, 0, 0, 18], 4.2366910889522345), ([1, 5, 7, 19, 11, 17, 10, 15, 13, 16, 12, 14, 9, 2, 3, 4, 6, 8, 20, 18], 4.2366910889522345)]
[([0, 0, 0, 0, 18], 4.2933110940800265), ([1, 11, 7, 8, 15, 4, 14, 9, 10, 12, 13, 3, 19, 2, 20, 5, 17, 16, 6, 18], 4.2933110940800265)]
[([0, 0, 0, 0, 18], 4.737313323953542), ([1, 20, 14, 2, 15, 7, 11, 12, 9, 4, 17, 10, 13, 16, 5, 8, 19, 3, 6, 18], 4.737313323953542)]
[([0, 0, 0, 0, 18], 4.1038326575106145), ([1, 14, 20, 9, 2, 5, 8, 4, 13, 16, 12, 10, 7, 3, 15, 19, 11, 6, 17, 18], 4.1038326575106145)]
[([0, 0, 0, 0, 18], 4.278718662433407), ([1, 13, 9, 4, 16, 12, 14, 6, 20, 5, 19, 3, 8, 15, 7, 17, 2, 10, 11, 18], 4.278718662433407)]
[([0, 0, 0, 0, 18], 4.961150832305487), ([1, 5, 11, 3, 15, 8, 4, 14, 9, 2, 12, 19, 17, 10, 13, 16, 6, 7, 20, 18], 4.961150832305487)]
[([0, 0, 0, 0, 18], 4.710270109152075), ([1, 14, 2, 19, 12, 10, 9, 17, 13, 3, 5, 15, 7, 8, 11, 16, 4, 6, 20, 18], 4.710270109152075)]
[([0, 0, 0, 0, 18], 4.327030638718504), ([1, 8, 19, 2, 14, 16, 13, 17, 15, 3, 6, 20, 7, 4, 10, 12, 9, 11, 5, 18], 4.327030638718504)]

