Thu Apr 28 17:41:26 2016
[([0, 0, 0, 18, 0], 13.997858557087545), ([1, 15, 5, 19, 4, 20, 11, 16, 14, 10, 8, 3, 7, 9, 12, 17, 6, 2, 13, 18], 13.997858557087545)]
[([0, 0, 0, 18, 0], 13.376713213728964), ([1, 13, 11, 3, 16, 12, 19, 4, 5, 20, 9, 15, 17, 6, 2, 14, 8, 7, 10, 18], 13.376713213728964)]
[([0, 0, 0, 18, 0], 14.822091323477062), ([1, 7, 2, 6, 3, 14, 16, 13, 11, 17, 15, 5, 8, 10, 4, 19, 12, 9, 20, 18], 14.822091323477062)]
[([0, 0, 0, 18, 0], 13.051434884298223), ([1, 20, 7, 13, 14, 16, 8, 11, 12, 4, 9, 10, 19, 15, 5, 17, 2, 6, 3, 18], 13.051434884298223)]
[([0, 0, 0, 18, 0], 13.767528885045822), ([1, 5, 9, 4, 14, 8, 3, 6, 17, 2, 12, 20, 19, 13, 15, 10, 7, 16, 11, 18], 13.767528885045822)]
[([0, 0, 0, 18, 0], 13.576891814216452), ([1, 5, 9, 12, 19, 20, 16, 8, 3, 6, 2, 17, 13, 15, 11, 14, 7, 10, 4, 18], 13.576891814216452)]
[([0, 0, 0, 18, 0], 13.956478800553423), ([1, 4, 20, 15, 10, 8, 13, 6, 17, 2, 11, 3, 14, 16, 7, 5, 12, 19, 9, 18], 13.956478800553423)]
[([0, 0, 0, 18, 0], 14.522378412870916), ([1, 11, 4, 9, 12, 15, 16, 20, 19, 5, 2, 6, 17, 7, 10, 8, 14, 3, 13, 18], 14.522378412870916)]
[([0, 0, 0, 18, 0], 13.057092514189142), ([1, 14, 11, 13, 16, 19, 20, 5, 17, 6, 2, 7, 3, 8, 10, 12, 4, 15, 9, 18], 13.057092514189142)]
[([0, 0, 0, 18, 0], 13.608174222909541), ([1, 11, 14, 8, 3, 6, 13, 12, 20, 5, 15, 2, 17, 16, 7, 4, 19, 9, 10, 18], 13.608174222909541)]
[([0, 0, 0, 18, 0], 12.982468761879467), ([1, 10, 4, 15, 12, 7, 8, 14, 2, 6, 3, 17, 5, 13, 11, 16, 9, 20, 19, 18], 12.982468761879467)]
[([0, 0, 0, 18, 0], 14.527701677371665), ([1, 15, 12, 9, 19, 4, 10, 14, 13, 11, 17, 7, 16, 8, 3, 2, 6, 5, 20, 18], 14.527701677371665)]
[([0, 0, 0, 18, 0], 12.875034983881575), ([1, 10, 9, 17, 6, 3, 7, 14, 8, 12, 4, 20, 19, 5, 2, 16, 11, 13, 15, 18], 12.875034983881575)]
[([0, 0, 0, 18, 0], 14.186410031769189), ([1, 6, 17, 2, 13, 3, 16, 11, 14, 7, 10, 8, 4, 9, 19, 5, 15, 12, 20, 18], 14.186410031769189)]

